WKT,nama,deskripsi
"POLYGON ((106.8235544 -6.1714356, 106.8233183 -6.1717982, 106.8233183 -6.1722036, 106.8231896 -6.1746995, 106.8230823 -6.1798621, 106.823726 -6.1803955, 106.8308929 -6.1801395, 106.8310431 -6.1798835, 106.8309573 -6.1795635, 106.8303779 -6.1788168, 106.8306139 -6.1784755, 106.8298844 -6.1777288, 106.8299488 -6.1758942, 106.8298415 -6.1736542, 106.8294338 -6.1732915, 106.8291334 -6.1728649, 106.8292836 -6.1718836, 106.8290475 -6.1715209, 106.8285755 -6.1714996, 106.8235544 -6.1714356))",Taman Monas,
