WKT,nama,deskripsi
"POLYGON ((106.7983024 -6.2146173, 106.7983238 -6.2158972, 106.7984526 -6.2166225, 106.7983453 -6.2203342, 106.7985169 -6.2206755, 106.8005125 -6.2214647, 106.8031303 -6.2225739, 106.8038384 -6.2234485, 106.804804 -6.2247071, 106.8087093 -6.2219553, 106.8082587 -6.2211021, 106.8082587 -6.2199289, 106.8082802 -6.2175824, 106.8082158 -6.2157906, 106.8069283 -6.2158546, 106.8067996 -6.2156412, 106.8063704 -6.2155986, 106.8061559 -6.2155133, 106.80607 -6.2146173, 106.8062417 -6.2144467, 106.8062846 -6.2134868, 106.8061129 -6.2128041, 106.8051259 -6.2129748, 106.7983024 -6.2146173))",Gelora Bung Karno,
