WKT,nama,deskripsi
"POLYGON ((106.8162135 -6.3050756, 106.8162349 -6.3057581, 106.8170289 -6.3069951, 106.8165568 -6.3079122, 106.8159989 -6.3080615, 106.8158916 -6.3083388, 106.8156985 -6.3096398, 106.8159989 -6.310045, 106.8160633 -6.3105782, 106.8168143 -6.3105569, 106.8176297 -6.3103223, 106.817737 -6.3107488, 106.8176082 -6.3121564, 106.8178228 -6.3146944, 106.8173936 -6.3150357, 106.8165139 -6.315121, 106.8165139 -6.3153982, 106.8163422 -6.3159527, 106.8167714 -6.3161447, 106.8174795 -6.3162513, 106.8179944 -6.3160807, 106.818209 -6.316358, 106.8186167 -6.3163793, 106.8191317 -6.3166992, 106.8191317 -6.3172111, 106.8201831 -6.317339, 106.8210414 -6.3174457, 106.8222002 -6.317403, 106.8231872 -6.3172964, 106.8237022 -6.317339, 106.8237666 -6.3177016, 106.8247965 -6.3177869, 106.8247751 -6.3174243, 106.8250755 -6.316166, 106.8254403 -6.3134148, 106.8257836 -6.3113247, 106.8259552 -6.3111967, 106.8264273 -6.311346, 106.826599 -6.3112607, 106.826835 -6.3103649, 106.8270496 -6.3087227, 106.8247965 -6.3084881, 106.824539 -6.3082961, 106.8246034 -6.3063553, 106.8231443 -6.3063553, 106.8225864 -6.3066539, 106.8205479 -6.3064833, 106.8204835 -6.3057368, 106.8201617 -6.3057368, 106.8195394 -6.3056302, 106.8190673 -6.3053956, 106.8185309 -6.3052676, 106.8178013 -6.3052249, 106.8172005 -6.3051396, 106.8162135 -6.3050756))",Kebon Binatang Ragunan,
