WKT,nama,deskripsi
"POLYGON ((106.8884036 -6.2987784, 106.8831679 -6.2986931, 106.8834254 -6.2995889, 106.8837687 -6.3005273, 106.8839833 -6.3021056, 106.8849704 -6.3029161, 106.8859574 -6.3036839, 106.8894765 -6.3048782, 106.8930814 -6.3060726, 106.8975446 -6.3059446, 106.9020936 -6.305774, 106.9042393 -6.3049635, 106.9041964 -6.3040678, 106.9039389 -6.3033426, 106.9040677 -6.3014658, 106.9041964 -6.2995462, 106.9016644 -6.298949, 106.8935105 -6.2989917, 106.8884036 -6.2987784))",TMII,
