WKT,nama,deskripsi
"POLYGON ((106.7323946 -6.4479922, 106.8855165 -6.4595912, 106.8928891 -6.4440245, 106.8995928 -6.4133642, 106.8966656 -6.3955784, 106.8956446 -6.3695215, 106.8890717 -6.3682353, 106.8832352 -6.3701119, 106.8834069 -6.3648232, 106.878257 -6.3610699, 106.8720772 -6.3610699, 106.8717339 -6.3576578, 106.8713906 -6.3525397, 106.8619492 -6.357146, 106.8600609 -6.3532221, 106.8555977 -6.3521984, 106.8562844 -6.3465684, 106.8506195 -6.3409382, 106.8521645 -6.3370141, 106.8483879 -6.3358199, 106.845813 -6.3423031, 106.8387749 -6.3421325, 106.8380883 -6.3494687, 106.8279602 -6.3566342, 106.8159439 -6.3561224, 106.8092492 -6.3643114, 106.8025544 -6.363629, 106.7996361 -6.3658469, 106.793278 -6.3642305, 106.792598 -6.3479332, 106.7958596 -6.3457153, 106.8001919 -6.3409857, 106.7992928 -6.33309, 106.8028977 -6.3307014, 106.8070109 -6.3157769, 106.7788585 -6.3171418, 106.7754319 -6.3329194, 106.7726853 -6.3385497, 106.7701104 -6.3528809, 106.7599823 -6.3581697, 106.7594674 -6.3610699, 106.7476227 -6.3610699, 106.7412712 -6.3762535, 106.7438462 -6.4040605, 106.7323946 -6.4479922))",Kota Depok,
