WKT,nama,deskripsi
"POLYGON ((106.7239268 -6.0898279, 106.6875346 -6.0973383, 106.696461 -6.1123589, 106.6861613 -6.1260135, 106.6909678 -6.1348889, 106.684788 -6.1430814, 106.6895945 -6.1697061, 106.7225535 -6.1929163, 106.7163737 -6.2229516, 106.741093 -6.2263646, 106.7472728 -6.2495723, 106.7541392 -6.2557153, 106.7486461 -6.2707314, 106.7671855 -6.2891595, 106.7788585 -6.3171418, 106.8070109 -6.3157769, 106.7946513 -6.3478523, 106.793278 -6.3642305, 106.8111308 -6.3628657, 106.8152507 -6.3546766, 106.8331035 -6.3567239, 106.8420299 -6.3430753, 106.849583 -6.339663, 106.859196 -6.3553591, 106.8694957 -6.3553591, 106.8852885 -6.3703722, 106.9031413 -6.368325, 106.9045146 -6.3608184, 106.9141276 -6.3642305, 106.9223674 -6.3055396, 106.9203074 -6.2987146, 106.9141276 -6.2980321, 106.9058879 -6.2604932, 106.911381 -6.2570804, 106.923054 -6.2502548, 106.9464 -6.2523025, 106.9491466 -6.2229516, 106.965626 -6.2133951, 106.9718059 -6.1601487, 106.9711192 -6.1246481, 106.9697459 -6.1014349, 106.9628795 -6.0911935, 106.8749888 -6.1000694, 106.8420299 -6.1225999, 106.816624 -6.1150898, 106.8111308 -6.1225999, 106.804951 -6.1014349, 106.7767985 -6.1082624, 106.7616923 -6.0993866, 106.7355998 -6.0993866, 106.7239268 -6.0898279))",DKI Jakarta,
